ticket,role,observed_timestamp,observed_entry_minute,control_timestamp,state_similarity,event_sequence_similarity,observed_event_cross_prior_high_10,control_event_cross_prior_high_10,observed_event_cross_prior_low_10,control_event_cross_prior_low_10,observed_event_cross_prior_high_20,control_event_cross_prior_high_20,observed_event_cross_prior_low_20,control_event_cross_prior_low_20,observed_event_cross_session_high,control_event_cross_session_high,observed_event_cross_session_low,control_event_cross_session_low,observed_event_cross_vwap,control_event_cross_vwap,observed_event_cross_ema20,control_event_cross_ema20,observed_event_large_body_expansion,control_event_large_body_expansion,observed_event_compression_to_expansion,control_event_compression_to_expansion,observed_event_higher_low_break,control_event_higher_low_break,observed_event_lower_high_break,control_event_lower_high_break,observed_event_false_break_high,control_event_false_break_high,observed_event_false_break_low,control_event_false_break_low,observed_event_impulse_pullback_cont_up,control_event_impulse_pullback_cont_up,observed_event_impulse_pullback_cont_down,control_event_impulse_pullback_cont_down,observed_event_immediate_reversal,control_event_immediate_reversal,observed_boundary_5,control_boundary_5,observed_boundary_15,control_boundary_15,observed_boundary_30,control_boundary_30,observed_boundary_60,control_boundary_60
93609754,before,2026-06-12 17:23:16,2026-06-12 17:23:00,2026-06-12 15:56:00,0.44673957264799796,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93609754,after,2026-06-12 17:23:16,2026-06-12 17:23:00,2026-06-12 17:33:00,0.16358604858149423,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93631282,before,2026-06-15 08:44:57,2026-06-15 08:44:00,2026-06-15 08:40:00,0.2862269520851912,0.8235294117647058,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93631282,after,2026-06-15 08:44:57,2026-06-15 08:44:00,2026-06-15 08:56:00,0.491855589993779,0.8235294117647058,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93650934,before,2026-06-15 16:30:46,2026-06-15 16:30:00,2026-06-15 16:24:00,0.13756187848066684,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
93650934,after,2026-06-15 16:30:46,2026-06-15 16:30:00,2026-06-15 17:17:00,0.2480681558240226,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
93681010,before,2026-06-16 13:18:40,2026-06-16 13:18:00,2026-06-16 13:12:00,0.11464238962596951,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93681010,after,2026-06-16 13:18:40,2026-06-16 13:18:00,2026-06-16 13:42:00,0.128540321425074,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93682742,before,2026-06-16 15:06:09,2026-06-16 15:06:00,2026-06-16 14:57:00,0.19568343409340166,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93682742,after,2026-06-16 15:06:09,2026-06-16 15:06:00,2026-06-16 15:20:00,0.21821875345517056,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93700747,before,2026-06-17 08:49:19,2026-06-17 08:49:00,2026-06-17 08:35:00,0.2564741882441152,0.8823529411764706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93700747,after,2026-06-17 08:49:19,2026-06-17 08:49:00,2026-06-17 09:49:00,0.2515106845816035,0.9411764705882353,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93757800,before,2026-06-18 18:09:38,2026-06-18 18:09:00,2026-06-18 18:03:00,0.07450815538654221,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93757800,after,2026-06-18 18:09:38,2026-06-18 18:09:00,2026-06-18 18:11:00,0.1431971791545752,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93776205,before,2026-06-19 08:32:37,2026-06-19 08:32:00,2026-06-19 08:30:00,0.34119031080327067,0.8235294117647058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
93776205,after,2026-06-19 08:32:37,2026-06-19 08:32:00,2026-06-19 08:48:00,0.26980504942125044,0.9411764705882353,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93798546,before,2026-06-22 08:28:11,2026-06-22 08:28:00,2026-06-22 08:22:00,0.08501968920189579,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93798546,after,2026-06-22 08:28:11,2026-06-22 08:28:00,2026-06-22 09:44:00,0.24579196894739885,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93832434,before,2026-06-23 06:39:04,2026-06-23 06:39:00,2026-06-23 06:23:00,0.14066322235240356,0.8235294117647058,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93832434,after,2026-06-23 06:39:04,2026-06-23 06:39:00,2026-06-23 06:41:00,0.5562147634533312,0.8823529411764706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93873774,before,2026-06-23 21:06:17,2026-06-23 21:06:00,2026-06-23 20:58:00,0.14129712834426006,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93873774,after,2026-06-23 21:06:17,2026-06-23 21:06:00,2026-06-23 21:11:00,0.12695188441875532,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93909211,before,2026-06-24 10:08:33,2026-06-24 10:08:00,2026-06-24 10:04:00,0.10384033109413904,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93909211,after,2026-06-24 10:08:33,2026-06-24 10:08:00,2026-06-24 10:45:00,0.20333389928296242,0.8235294117647058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
93935706,before,2026-06-24 16:41:19,2026-06-24 16:41:00,2026-06-24 16:39:00,0.28557811029962626,0.8235294117647058,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93935706,after,2026-06-24 16:41:19,2026-06-24 16:41:00,2026-06-24 16:44:00,0.18589543463154906,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93990129,before,2026-06-25 07:19:16,2026-06-25 07:19:00,2026-06-25 07:17:00,0.1035198898451228,0.8823529411764706,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93990129,after,2026-06-25 07:19:16,2026-06-25 07:19:00,2026-06-25 07:39:00,0.11898525784000497,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94051620,before,2026-06-25 19:46:01,2026-06-25 19:46:00,2026-06-25 18:12:00,0.5354872495851953,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94051620,after,2026-06-25 19:46:01,2026-06-25 19:46:00,2026-06-25 21:03:00,0.46405449206284854,0.9411764705882353,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94074059,before,2026-06-26 14:36:53,2026-06-26 14:36:00,2026-06-26 14:25:00,0.1179047639239381,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94074059,after,2026-06-26 14:36:53,2026-06-26 14:36:00,2026-06-26 14:38:00,0.21759245847661424,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94116926,before,2026-06-29 14:55:16,2026-06-29 14:55:00,2026-06-29 14:45:00,0.11912176482501445,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
94116926,after,2026-06-29 14:55:16,2026-06-29 14:55:00,2026-06-29 14:59:00,0.2136366819368359,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94147775,before,2026-06-30 07:15:05,2026-06-30 07:15:00,2026-06-30 07:00:00,0.14757496755820487,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
94147775,after,2026-06-30 07:15:05,2026-06-30 07:15:00,2026-06-30 07:19:00,0.1560905896400155,0.8823529411764706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
94199359,before,2026-07-01 17:01:51,2026-07-01 17:01:00,2026-07-01 16:48:00,0.6676142793930309,0.8235294117647058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94199359,after,2026-07-01 17:01:51,2026-07-01 17:01:00,2026-07-01 17:35:00,0.42635212608486195,0.8823529411764706,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94223505,before,2026-07-02 16:13:42,2026-07-02 16:13:00,2026-07-02 16:07:00,0.4054403887250707,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94223505,after,2026-07-02 16:13:42,2026-07-02 16:13:00,2026-07-02 16:15:00,0.23145385558162967,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
94240579,before,2026-07-03 06:32:03,2026-07-03 06:32:00,2026-07-03 06:16:00,0.13793671750806244,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94240579,after,2026-07-03 06:32:03,2026-07-03 06:32:00,2026-07-03 06:38:00,0.04804753218865216,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94241160,before,2026-07-03 08:08:26,2026-07-03 08:08:00,2026-07-03 07:58:00,0.07275332359777804,0.7647058823529411,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94241160,after,2026-07-03 08:08:26,2026-07-03 08:08:00,2026-07-03 08:32:00,0.25213360246718813,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94258974,before,2026-07-06 06:37:10,2026-07-06 06:37:00,2026-07-06 06:33:00,0.33822569769293237,0.7647058823529411,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94258974,after,2026-07-06 06:37:10,2026-07-06 06:37:00,2026-07-06 06:57:00,0.2203553744179314,0.9411764705882353,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94289139,before,2026-07-07 08:30:02,2026-07-07 08:30:00,2026-07-07 08:05:00,0.241144639664951,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
94289139,after,2026-07-07 08:30:02,2026-07-07 08:30:00,2026-07-07 09:24:00,0.16904241142272922,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
94291110,before,2026-07-07 10:41:18,2026-07-07 10:41:00,2026-07-07 10:29:00,0.20998770802894676,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94291110,after,2026-07-07 10:41:18,2026-07-07 10:41:00,2026-07-07 12:07:00,0.1989593753117934,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94292496,before,2026-07-07 11:45:26,2026-07-07 11:45:00,2026-07-07 10:55:00,0.12753060973224195,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
94292496,after,2026-07-07 11:45:26,2026-07-07 11:45:00,2026-07-07 11:58:00,0.10555114693577779,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
94339039,before,2026-07-08 08:08:25,2026-07-08 08:08:00,2026-07-08 07:10:00,0.3595055867786385,0.8235294117647058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94339039,after,2026-07-08 08:08:25,2026-07-08 08:08:00,2026-07-08 09:15:00,0.34426016024704303,0.7647058823529411,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
94351863,before,2026-07-08 14:04:59,2026-07-08 14:04:00,2026-07-08 14:02:00,0.08229962689107809,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94351863,after,2026-07-08 14:04:59,2026-07-08 14:04:00,2026-07-08 14:24:00,0.08520741276754629,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94375434,before,2026-07-09 07:39:07,2026-07-09 07:39:00,2026-07-09 07:36:00,0.129258795166803,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94375434,after,2026-07-09 07:39:07,2026-07-09 07:39:00,2026-07-09 07:56:00,0.168326621413606,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94382823,before,2026-07-09 10:15:32,2026-07-09 10:15:00,2026-07-09 10:06:00,0.34000529459419154,0.7058823529411765,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
94382823,after,2026-07-09 10:15:32,2026-07-09 10:15:00,2026-07-09 11:14:00,0.18466230577774426,0.8235294117647058,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
94425120,before,2026-07-10 08:49:00,2026-07-10 08:49:00,2026-07-10 08:47:00,0.04602486735918205,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94425120,after,2026-07-10 08:49:00,2026-07-10 08:49:00,2026-07-10 09:31:00,0.14466802873266868,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94467306,before,2026-07-13 08:16:27,2026-07-13 08:16:00,2026-07-13 08:01:00,0.4814910961620981,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94467306,after,2026-07-13 08:16:27,2026-07-13 08:16:00,2026-07-13 08:50:00,0.3388365082175546,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94482317,before,2026-07-13 15:43:27,2026-07-13 15:43:00,2026-07-13 15:28:00,0.14973559552197763,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94482317,after,2026-07-13 15:43:27,2026-07-13 15:43:00,2026-07-13 15:59:00,0.2047830172888743,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94517647,before,2026-07-14 07:51:04,2026-07-14 07:51:00,2026-07-14 07:11:00,0.3823082472517297,0.9411764705882353,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94517647,after,2026-07-14 07:51:04,2026-07-14 07:51:00,2026-07-14 09:23:00,0.325201922303291,0.9411764705882353,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94518850,before,2026-07-14 08:30:53,2026-07-14 08:30:00,2026-07-14 08:04:00,0.1666591199986364,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
94518850,after,2026-07-14 08:30:53,2026-07-14 08:30:00,2026-07-14 09:10:00,0.2543857089202511,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
94571902,before,2026-07-15 08:31:12,2026-07-15 08:31:00,2026-07-15 07:35:00,0.23839286185057237,0.7058823529411765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94571902,after,2026-07-15 08:31:12,2026-07-15 08:31:00,2026-07-15 08:33:00,0.22005899040182295,0.8235294117647058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94588522,before,2026-07-15 15:13:35,2026-07-15 15:13:00,2026-07-15 15:11:00,0.19241865240430306,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94588522,after,2026-07-15 15:13:35,2026-07-15 15:13:00,2026-07-15 15:28:00,0.1433406542720384,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94627775,before,2026-07-16 08:45:23,2026-07-16 08:45:00,2026-07-16 08:34:00,0.22524269167894942,0.8235294117647058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
94627775,after,2026-07-16 08:45:23,2026-07-16 08:45:00,2026-07-16 09:03:00,0.20496585902878772,0.9411764705882353,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
94694698,before,2026-07-17 09:35:22,2026-07-17 09:35:00,2026-07-17 09:29:00,0.13418948673723013,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94694698,after,2026-07-17 09:35:22,2026-07-17 09:35:00,2026-07-17 10:04:00,0.28377287190894995,0.8235294117647058,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94754184,before,2026-07-20 11:10:48,2026-07-20 11:10:00,2026-07-20 11:08:00,0.08858069364911737,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94754184,after,2026-07-20 11:10:48,2026-07-20 11:10:00,2026-07-20 11:44:00,0.2098649907795513,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94775324,before,2026-07-20 17:51:46,2026-07-20 17:51:00,2026-07-20 17:34:00,0.06921595949846805,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94775324,after,2026-07-20 17:51:46,2026-07-20 17:51:00,2026-07-20 17:54:00,0.31807989952749627,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94810342,before,2026-07-21 09:41:33,2026-07-21 09:41:00,2026-07-21 09:31:00,0.0889892523082955,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94810342,after,2026-07-21 09:41:33,2026-07-21 09:41:00,2026-07-21 09:57:00,0.11106825996005018,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94842197,before,2026-07-21 19:41:05,2026-07-21 19:41:00,2026-07-21 19:31:00,0.056248628224538126,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94842197,after,2026-07-21 19:41:05,2026-07-21 19:41:00,2026-07-21 19:51:00,0.16977072357085704,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94864297,after,2026-07-22 07:00:59,2026-07-22 07:00:00,2026-07-22 07:10:00,0.11141065471798278,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
94908427,before,2026-07-22 22:54:35,2026-07-22 22:54:00,2026-07-22 22:52:00,0.16210580312455555,0.8235294117647058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94908427,after,2026-07-22 22:54:35,2026-07-22 22:54:00,2026-07-22 22:56:00,0.04359023264882485,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94927689,before,2026-07-23 07:48:08,2026-07-23 07:48:00,2026-07-23 07:12:00,0.1370273502924827,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94927689,after,2026-07-23 07:48:08,2026-07-23 07:48:00,2026-07-23 08:05:00,0.10778402681146088,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94942223,before,2026-07-23 12:20:23,2026-07-23 12:20:00,2026-07-23 11:54:00,0.20204527054345106,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
